"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
""
"YO2","SMD_OSCCF250X320X90-4N","1314.961mil","3673.228mil","1314.961mil","3673.228mil","1354.331mil","3624.016mil","T","180.00","DB_VALUE"
"Y1","SMD_HC49_XTAL1140X480X420N","4145.669mil","3562.992mil","4145.669mil","3562.992mil","3962.598mil","3562.992mil","T","0.00","4.00MHz HC49/4HSMX"
"U9","SMD_SOIC127P620X160-8N","4149.606mil","2586.622mil","4149.606mil","2586.614mil","4039.37mil","2661.614mil","T","0.00","BD18KA5WF-E2"
"U8","SMD_TO229P991X239-4N_DPAK","4468.504mil","2043.307mil","4468.504mil","2007.874mil","4558.661mil","2171.26mil","T","270.00","MC78M05BDTRKG"
"U6","SMD_SOIC127P620X160-8N","4141.724mil","2059.055mil","4141.732mil","2059.055mil","4066.732mil","1948.819mil","T","90.00","BD33KA5WF-E2"
"U4","SMD_BGA900C80P30X30","2874.016mil","2559.055mil","2874.016mil","2559.055mil","3330.709mil","2102.362mil","T","180.00","DB_VALUE"
"U3","SMD_BGA900C80P30X30","1062.992mil","2559.055mil","1062.992mil","2559.055mil","1519.685mil","2102.362mil","T","180.00","DB_VALUE"
"U29","SMD_SOIC127P620X160-8N","4149.606mil","2870.087mil","4149.606mil","2870.079mil","4039.37mil","2945.079mil","T","0.00","BD00KA5WF-E2"
"U24","SMD_SON45P300X200X80-9N","944.882mil","6405.512mil","944.882mil","6405.512mil","887.795mil","6432.087mil","T","0.00","LTC4449EDCB#TRPBF"
"U23","SMD_SON45P300X200X80-9N","3685.039mil","523.622mil","3685.039mil","523.622mil","3742.126mil","497.047mil","T","180.00","LTC4449EDCB#TRPBF"
"U20","SMD_SON45P300X200X80-9N","1889.764mil","6405.512mil","1889.764mil","6405.512mil","1832.677mil","6432.087mil","T","0.00","LTC4449EDCB#TRPBF"
"U2","SMD_BGA900C80P30X30","1062.992mil","4370.079mil","1062.992mil","4370.079mil","606.299mil","4826.772mil","T","0.00","DB_VALUE"
"U19","SMD_SON45P300X200X80-9N","2740.157mil","523.622mil","2740.157mil","523.622mil","2797.244mil","497.047mil","T","180.00","LTC4449EDCB#TRPBF"
"U16","SMD_SON45P300X200X80-9N","2834.646mil","6405.512mil","2834.646mil","6405.512mil","2777.559mil","6432.087mil","T","0.00","LTC4449EDCB#TRPBF"
"U15","SMD_SON45P300X200X80-9N","1795.276mil","523.622mil","1795.276mil","523.622mil","1852.362mil","497.047mil","T","180.00","LTC4449EDCB#TRPBF"
"U13","SMD_BGA900C80P30X30","2874.016mil","4370.079mil","2874.016mil","4370.079mil","2417.323mil","4826.772mil","T","0.00","DB_VALUE"
"U12","SMD_SON45P300X200X80-9N","3779.528mil","6405.512mil","3779.528mil","6405.512mil","3722.441mil","6432.087mil","T","0.00","LTC4449EDCB#TRPBF"
"U11","SMD_SON45P300X200X80-9N","850.394mil","523.622mil","850.394mil","523.622mil","907.48mil","497.047mil","T","180.00","LTC4449EDCB#TRPBF"
"U10","SMD_QFP50P1200X1200X120-64N","4294.852mil","4064.169mil","4294.852mil","4064.169mil","4442.49mil","4290.547mil","T","270.00","dsPIC33EP256MU806"
"R6","SMD_0603_RESC1608X55N","3736.22mil","4318.898mil","3736.22mil","4318.898mil","3736.22mil","4350.394mil","T","270.00","10k"
"R42","SMD_0603_RESC1608X55N","3346.457mil","3173.228mil","3346.457mil","3173.228mil","3346.457mil","3204.724mil","T","270.00","0R"
"R41","SMD_0603_RESC1608X55N","1535.433mil","3173.228mil","1535.433mil","3173.228mil","1535.433mil","3204.724mil","T","270.00","0R"
"R40","SMD_0603_RESC1608X55N","2905.512mil","3157.48mil","2905.512mil","3157.48mil","2905.512mil","3188.976mil","T","270.00","0R"
"R39","SMD_0603_RESC1608X55N","1094.488mil","3157.48mil","1094.488mil","3157.48mil","1094.488mil","3188.976mil","T","270.00","0R"
"R38","SMD_0603_RESC1608X55N","606.299mil","3771.654mil","606.299mil","3771.654mil","606.299mil","3740.157mil","T","90.00","0R"
"R37","SMD_0603_RESC1608X55N","1031.496mil","3771.654mil","1031.496mil","3771.654mil","1031.496mil","3740.157mil","T","90.00","0R"
"R34","SMD_1206_RESC3216X65N","4220.472mil","2322.835mil","4220.472mil","2322.835mil","4279.528mil","2322.835mil","T","180.00","2R"
"R33","SMD_0603_RESC1608X55N","4220.472mil","2401.575mil","4220.472mil","2401.575mil","4188.976mil","2401.575mil","T","0.00","0R"
"R32","SMD_0603_RESC1608X55N","4157.48mil","3157.48mil","4157.48mil","3157.48mil","4157.48mil","3125.984mil","T","90.00","10k"
"R31","SMD_0603_RESC1608X55N","3838.583mil","4007.874mil","3838.583mil","4007.874mil","3807.087mil","4007.874mil","T","0.00","10k"
"R3","SMD_0603_RESC1608X55N","968.504mil","3259.843mil","968.504mil","3259.843mil","968.504mil","3291.339mil","T","270.00","0R"
"R28","SMD_0603_RESC1608X55N","3901.575mil","2917.323mil","3901.575mil","2917.323mil","3901.575mil","2885.827mil","T","90.00","10k"
"R27","SMD_0603_RESC1608X55N","3964.567mil","2917.323mil","3964.567mil","2917.323mil","3964.567mil","2948.819mil","T","270.00","2k"
"R26","SMD_0603_RESC1608X55N","3346.457mil","3673.228mil","3346.457mil","3673.228mil","3346.457mil","3641.732mil","T","90.00","10k"
"R25","SMD_0603_RESC1608X55N","2417.323mil","3771.654mil","2417.323mil","3771.654mil","2417.323mil","3740.157mil","T","90.00","0R"
"R2","SMD_0603_RESC1608X55N","1157.48mil","3637.795mil","1157.48mil","3637.795mil","1157.48mil","3669.291mil","T","270.00","0R"
"R19","SMD_0603_RESC1608X55N","2842.52mil","3771.654mil","2842.52mil","3771.654mil","2842.52mil","3740.157mil","T","90.00","0R"
"R15","SMD_1206_RESC3216X65N","4074.803mil","2350.394mil","4074.803mil","2350.394mil","4074.803mil","2409.449mil","T","270.00","0R"
"R13","SMD_1206_RESC3216X65N","4629.921mil","2370.079mil","4629.921mil","2370.079mil","4629.921mil","2311.024mil","T","90.00","100R"
"R1","SMD_0603_RESC1608X55N","2968.504mil","3637.795mil","2968.504mil","3637.795mil","2968.504mil","3669.291mil","T","270.00","0R"
"Q8","SMD_SOIC127P600X110-9AN","3547.244mil","6043.299mil","3547.244mil","6043.307mil","3657.48mil","5968.307mil","T","180.00","AP1RA03GMT-HF-3"
"Q7","SMD_SOIC127P600X110-9AN","3547.244mil","6263.771mil","3547.244mil","6263.779mil","3657.48mil","6188.779mil","T","180.00","AP1RA03GMT-HF-3"
"Q6","SMD_SOIC127P600X110-9AN","1082.677mil","885.835mil","1082.677mil","885.827mil","972.441mil","960.827mil","T","0.00","AP1RA03GMT-HF-3"
"Q5","SMD_SOIC127P600X110-9AN","1082.677mil","665.362mil","1082.677mil","665.354mil","972.441mil","740.354mil","T","0.00","AP1RA03GMT-HF-3"
"Q44","SMD_SOIC127P600X110-9AN","712.598mil","6043.299mil","712.598mil","6043.307mil","822.835mil","5968.307mil","T","180.00","AP1RA03GMT-HF-3"
"Q43","SMD_SOIC127P600X110-9AN","712.598mil","6263.771mil","712.598mil","6263.779mil","822.835mil","6188.779mil","T","180.00","AP1RA03GMT-HF-3"
"Q42","SMD_SOIC127P600X110-9AN","3917.323mil","885.835mil","3917.323mil","885.827mil","3807.087mil","960.827mil","T","0.00","AP1RA03GMT-HF-3"
"Q41","SMD_SOIC127P600X110-9AN","3917.323mil","665.362mil","3917.323mil","665.354mil","3807.087mil","740.354mil","T","0.00","AP1RA03GMT-HF-3"
"Q38","SMD_SOIC127P600X110-9AN","677.157mil","6523.622mil","677.165mil","6523.622mil","602.165mil","6413.386mil","T","90.00","AP1RA03GMT-HF-3"
"Q37","SMD_SOIC127P600X110-9AN","3952.764mil","405.512mil","3952.756mil","405.512mil","4027.756mil","515.748mil","T","270.00","AP1RA03GMT-HF-3"
"Q32","SMD_SOIC127P600X110-9AN","1657.48mil","6043.299mil","1657.48mil","6043.307mil","1767.716mil","5968.307mil","T","180.00","AP1RA03GMT-HF-3"
"Q31","SMD_SOIC127P600X110-9AN","1657.48mil","6263.771mil","1657.48mil","6263.779mil","1767.716mil","6188.779mil","T","180.00","AP1RA03GMT-HF-3"
"Q30","SMD_SOIC127P600X110-9AN","2972.441mil","885.835mil","2972.441mil","885.827mil","2862.205mil","960.827mil","T","0.00","AP1RA03GMT-HF-3"
"Q29","SMD_SOIC127P600X110-9AN","2972.441mil","665.362mil","2972.441mil","665.354mil","2862.205mil","740.354mil","T","0.00","AP1RA03GMT-HF-3"
"Q26","SMD_SOIC127P600X110-9AN","1622.039mil","6523.622mil","1622.047mil","6523.622mil","1547.047mil","6413.386mil","T","90.00","AP1RA03GMT-HF-3"
"Q25","SMD_SOIC127P600X110-9AN","3007.882mil","405.512mil","3007.874mil","405.512mil","3082.874mil","515.748mil","T","270.00","AP1RA03GMT-HF-3"
"Q20","SMD_SOIC127P600X110-9AN","2602.362mil","6043.299mil","2602.362mil","6043.307mil","2712.598mil","5968.307mil","T","180.00","AP1RA03GMT-HF-3"
"Q2","SMD_SOIC127P600X110-9AN","3511.803mil","6523.622mil","3511.811mil","6523.622mil","3436.811mil","6413.386mil","T","90.00","AP1RA03GMT-HF-3"
"Q19","SMD_SOIC127P600X110-9AN","2602.362mil","6263.771mil","2602.362mil","6263.779mil","2712.598mil","6188.779mil","T","180.00","AP1RA03GMT-HF-3"
"Q18","SMD_SOIC127P600X110-9AN","2027.559mil","885.835mil","2027.559mil","885.827mil","1917.323mil","960.827mil","T","0.00","AP1RA03GMT-HF-3"
"Q17","SMD_SOIC127P600X110-9AN","2027.559mil","665.362mil","2027.559mil","665.354mil","1917.323mil","740.354mil","T","0.00","AP1RA03GMT-HF-3"
"Q14","SMD_SOIC127P600X110-9AN","2566.921mil","6523.622mil","2566.929mil","6523.622mil","2491.929mil","6413.386mil","T","90.00","AP1RA03GMT-HF-3"
"Q13","SMD_SOIC127P600X110-9AN","2063mil","405.512mil","2062.992mil","405.512mil","2137.992mil","515.748mil","T","270.00","AP1RA03GMT-HF-3"
"Q1","SMD_SOIC127P600X110-9AN","1118.118mil","405.512mil","1118.11mil","405.512mil","1193.11mil","515.748mil","T","270.00","AP1RA03GMT-HF-3"
"L9","SMT_INDM135130X800N","2889.764mil","1346.457mil","2889.764mil","1346.457mil","3091.535mil","1346.457mil","T","180.00","DB_VALUE"
"L6","SMT_INDM135130X800N","2685.039mil","5582.677mil","2685.039mil","5582.677mil","2483.268mil","5582.677mil","T","0.00","DB_VALUE"
"L5","SMT_INDM135130X800N","1944.882mil","1346.457mil","1944.882mil","1346.457mil","2146.654mil","1346.457mil","T","180.00","DB_VALUE"
"L2","SMT_INDM135130X800N","3629.921mil","5582.677mil","3629.921mil","5582.677mil","3428.149mil","5582.677mil","T","0.00","DB_VALUE"
"L14","SMT_INDM135130X800N","795.276mil","5582.677mil","795.276mil","5582.677mil","593.504mil","5582.677mil","T","0.00","DB_VALUE"
"L13","SMT_INDM135130X800N","3834.646mil","1346.457mil","3834.646mil","1346.457mil","4036.417mil","1346.457mil","T","180.00","DB_VALUE"
"L10","SMT_INDM135130X800N","1740.158mil","5582.677mil","1740.158mil","5582.677mil","1538.386mil","5582.677mil","T","0.00","DB_VALUE"
"L1","SMT_INDM135130X800N","1000mil","1346.457mil","1000mil","1346.457mil","1201.772mil","1346.457mil","T","180.00","DB_VALUE"
"J9","PTH_MTG400_700","344.488mil","1840.551mil","344.488mil","1840.551mil","344.488mil","1840.551mil","T","0.00","PTH_MTG400_700"
"J6","PTH_CON_WR-MRC4-6P","4460.63mil","952.756mil","4460.63mil","952.756mil","4568.898mil","1118.11mil","T","270.00","WR-MPC4"
"J5","PTH_CON_WR-MRC4-6P","4460.63mil","5980.315mil","4460.63mil","5980.315mil","4568.898mil","6145.669mil","T","270.00","WR-MPC4"
"J3","PTH_CON_HD-351-3P","4562.992mil","2755.905mil","4562.992mil","2755.905mil","4562.992mil","2618.11mil","T","90.00","HD-351-3P"
"J24","PTH_MTG400_700","4527.559mil","6732.283mil","4527.559mil","6732.283mil","4527.559mil","6732.283mil","T","0.00","PTH_MTG400_700"
"J23","PTH_MTG400_700","196.85mil","6732.283mil","196.85mil","6732.283mil","196.85mil","6732.283mil","T","0.00","PTH_MTG400_700"
"J22","PTH_MTG400_700","4527.559mil","196.85mil","4527.559mil","196.85mil","4527.559mil","196.85mil","T","0.00","PTH_MTG400_700"
"J21","PTH_MTG400_700","196.85mil","196.85mil","196.85mil","196.85mil","196.85mil","196.85mil","T","0.00","PTH_MTG400_700"
"J20","PTH_MTG400_700","3592.52mil","5088.583mil","3592.52mil","5088.583mil","3592.52mil","5088.583mil","T","0.00","PTH_MTG400_700"
"J2","SMD_CON-CVILUX-CU04-SCM15B0","4527.559mil","3232.284mil","4519.685mil","3232.284mil","4417.323mil","3169.291mil","T","90.00","USB MINI"
"J19","PTH_MTG400_700","295.276mil","1397.638mil","295.276mil","1397.638mil","295.276mil","1397.638mil","T","0.00","PTH_MTG400_700"
"J18","PTH_MTG400_700","4429.134mil","5531.496mil","4429.134mil","5531.496mil","4429.134mil","5531.496mil","T","0.00","PTH_MTG400_700"
"J17","PTH_MTG400_700","3592.52mil","1840.551mil","3592.52mil","1840.551mil","3592.52mil","1840.551mil","T","0.00","PTH_MTG400_700"
"J16","PTH_MTG400_700","344.488mil","5088.583mil","344.488mil","5088.583mil","344.488mil","5088.583mil","T","0.00","PTH_MTG400_700"
"J15","PTH_MTG400_700","1968.504mil","3464.567mil","1968.504mil","3464.567mil","1968.504mil","3464.567mil","T","90.00","PTH_MTG400_700"
"J14","PTH_MTG400_700","295.276mil","5531.496mil","295.276mil","5531.496mil","295.276mil","5531.496mil","T","0.00","PTH_MTG400_700"
"J13","PTH_MTG400_700","4429.134mil","1397.638mil","4429.134mil","1397.638mil","4429.134mil","1397.638mil","T","0.00","PTH_MTG400_700"
"FID2","FID100X200","4299.213mil","6826.772mil","4299.213mil","6826.772mil","4299.213mil","6826.772mil","T","0.00","FIDUCIAL 100X200"
"FID1","FID100X200","4330.709mil","78.74mil","4330.709mil","78.74mil","4330.709mil","78.74mil","T","0.00","FIDUCIAL 100X200"
"D9","SMD_0805_LED2012X100N","2582.677mil","3594.488mil","2582.677mil","3594.488mil","2582.677mil","3553.15mil","T","90.00","17-21-Y2C-A0L1M2V0B-3T-AM"
"D8","SMD_DO214AC_SMA","4444.882mil","2440.945mil","4444.882mil","2440.945mil","4366.142mil","2440.945mil","T","0.00","SS14"
"D7","SMD_0805_LED2012X100N","2425.197mil","3594.488mil","2425.197mil","3594.488mil","2425.197mil","3553.15mil","T","90.00","KP-2012CGCK"
"D6","SMD_SOT457_SOT95P275X110-6N","4259.842mil","3185.039mil","4259.842mil","3185.039mil","4297.244mil","3230.315mil","T","270.00","SMS05T1G"
"D5","SMD_0805_LED2012X100N","2740.157mil","3594.488mil","2740.157mil","3594.488mil","2740.157mil","3553.15mil","T","90.00","KP-2012EC"
"D46","SMD_0805_LED2012X100N","3086.614mil","3334.646mil","3086.614mil","3334.646mil","3086.614mil","3375.984mil","T","270.00","KP-2012CGCK"
"D44","SMD_0805_LED2012X100N","3165.354mil","3334.646mil","3165.354mil","3334.646mil","3165.354mil","3375.984mil","T","270.00","17-21-Y2C-A0L1M2V0B-3T-AM"
"D42","SMD_0805_LED2012X100N","3322.835mil","3334.646mil","3322.835mil","3334.646mil","3322.835mil","3375.984mil","T","270.00","KP-2012CGCK"
"D40","SMD_0805_LED2012X100N","3007.874mil","3334.646mil","3007.874mil","3334.646mil","3007.874mil","3375.984mil","T","270.00","KP-2012EC"
"D4","SMD_0805_LED2012X100N","4586.614mil","3578.74mil","4586.614mil","3578.74mil","4627.953mil","3578.74mil","T","180.00","LED_ORANGE"
"D39","SMD_0805_LED2012X100N","1275.591mil","3334.646mil","1275.591mil","3334.646mil","1275.591mil","3375.984mil","T","270.00","KP-2012CGCK"
"D37","SMD_0805_LED2012X100N","1354.331mil","3334.646mil","1354.331mil","3334.646mil","1354.331mil","3375.984mil","T","270.00","17-21-Y2C-A0L1M2V0B-3T-AM"
"D35","SMD_0805_LED2012X100N","1511.811mil","3334.646mil","1511.811mil","3334.646mil","1511.811mil","3375.984mil","T","270.00","KP-2012CGCK"
"D33","SMD_0805_LED2012X100N","1196.85mil","3334.646mil","1196.85mil","3334.646mil","1196.85mil","3375.984mil","T","270.00","KP-2012EC"
"D32","SMD_DO214AC_SMC","232.283mil","6405.512mil","232.283mil","6405.512mil","98.425mil","6405.512mil","T","0.00","SMCJ12A"
"D31","SMD_0805_LED2012X100N","850.394mil","3594.488mil","850.394mil","3594.488mil","850.394mil","3553.15mil","T","90.00","KP-2012CGCK"
"D30","SMD_DO214AC_SMC","4488.189mil","527.559mil","4488.189mil","527.559mil","4622.047mil","527.559mil","T","180.00","SMCJ12A"
"D3","SMD_0805_LED2012X100N","4586.614mil","3500mil","4586.614mil","3500mil","4627.953mil","3500mil","T","180.00","LED_YELLOW"
"D28","SMD_DO214AC_SMC","4488.189mil","6405.512mil","4488.189mil","6405.512mil","4622.047mil","6405.512mil","T","180.00","SMCJ12A"
"D27","SMD_0805_LED2012X100N","771.654mil","3594.488mil","771.654mil","3594.488mil","771.654mil","3553.15mil","T","90.00","17-21-Y2C-A0L1M2V0B-3T-AM"
"D26","SMD_DO214AC_SMC","232.283mil","527.559mil","232.283mil","527.559mil","98.425mil","527.559mil","T","0.00","SMCJ12A"
"D24","SMD_0805_LED2012X100N","614.173mil","3594.488mil","614.173mil","3594.488mil","614.173mil","3553.15mil","T","90.00","KP-2012CGCK"
"D23","SMD_SOD523_SOD1608X65N","972.441mil","6492.126mil","972.441mil","6492.126mil","940.945mil","6492.126mil","T","0.00","1N4448HWT"
"D22","SMD_SOD523_SOD1608X65N","3657.48mil","437.008mil","3657.48mil","437.008mil","3688.976mil","437.008mil","T","180.00","1N4448HWT"
"D20","SMD_0805_LED2012X100N","929.134mil","3594.488mil","929.134mil","3594.488mil","929.134mil","3553.15mil","T","90.00","KP-2012EC"
"D2","SMD_0805_LED2012X100N","4586.614mil","3657.48mil","4586.614mil","3657.48mil","4627.953mil","3657.48mil","T","180.00","LED GREEN"
"D19","SMD_SOD523_SOD1608X65N","1917.323mil","6492.126mil","1917.323mil","6492.126mil","1885.827mil","6492.126mil","T","0.00","1N4448HWT"
"D18","SMD_SOD523_SOD1608X65N","2712.598mil","437.008mil","2712.598mil","437.008mil","2744.095mil","437.008mil","T","180.00","1N4448HWT"
"D17","SMD_0805_LED2012X100N","2661.417mil","3594.488mil","2661.417mil","3594.488mil","2661.417mil","3553.15mil","T","90.00","KP-2012CGCK"
"D15","SMD_SOD523_SOD1608X65N","2862.205mil","6492.126mil","2862.205mil","6492.126mil","2830.709mil","6492.126mil","T","0.00","1N4448HWT"
"D14","SMD_SOD523_SOD1608X65N","1767.716mil","437.008mil","1767.716mil","437.008mil","1799.213mil","437.008mil","T","180.00","1N4448HWT"
"D11","SMD_SOD523_SOD1608X65N","3807.087mil","6492.126mil","3807.087mil","6492.126mil","3775.59mil","6492.126mil","T","0.00","1N4448HWT"
"D10","SMD_SOD523_SOD1608X65N","822.835mil","437.008mil","822.835mil","437.008mil","854.331mil","437.008mil","T","180.00","1N4448HWT"
"D1","SMD_0805_LED2012X100N","4586.614mil","3736.22mil","4586.614mil","3736.22mil","4627.953mil","3736.22mil","T","180.00","LED RED"
"C999","SMD_0805_CAPC2012X145N","2086.614mil","1708.661mil","2086.614mil","1708.661mil","2086.614mil","1673.228mil","T","90.00","22uF"
"C997","SMD_0805_CAPC2012X145N","1929.134mil","1708.661mil","1929.134mil","1708.661mil","1929.134mil","1673.228mil","T","90.00","22uF"
"C996","SMD_0805_CAPC2012X145N","1850.394mil","1708.661mil","1850.394mil","1708.661mil","1850.394mil","1673.228mil","T","90.00","22uF"
"C994","SMD_0805_CAPC2012X145N","1692.913mil","1708.661mil","1692.913mil","1708.661mil","1692.913mil","1673.228mil","T","90.00","22uF"
"C993","SMD_0805_CAPC2012X145N","1771.653mil","1708.661mil","1771.653mil","1708.661mil","1771.653mil","1673.228mil","T","90.00","22uF"
"C991","SMD_0805_CAPC2012X145N","1535.433mil","1708.661mil","1535.433mil","1708.661mil","1535.433mil","1673.228mil","T","90.00","22uF"
"C990","SMD_0805_CAPC2012X145N","1614.173mil","1708.661mil","1614.173mil","1708.661mil","1614.173mil","1673.228mil","T","90.00","22uF"
"C988","SMD_0805_CAPC2012X145N","1456.693mil","1708.661mil","1456.693mil","1708.661mil","1456.693mil","1673.228mil","T","90.00","22uF"
"C987","SMD_0805_CAPC2012X145N","1377.953mil","1708.661mil","1377.953mil","1708.661mil","1377.953mil","1673.228mil","T","90.00","22uF"
"C985","SMD_0805_CAPC2012X145N","1220.472mil","1708.661mil","1220.472mil","1708.661mil","1220.472mil","1673.228mil","T","90.00","22uF"
"C984","SMD_0805_CAPC2012X145N","1299.213mil","1708.661mil","1299.213mil","1708.661mil","1299.213mil","1673.228mil","T","90.00","22uF"
"C982","SMD_0805_CAPC2012X145N","1062.992mil","1708.661mil","1062.992mil","1708.661mil","1062.992mil","1673.228mil","T","90.00","22uF"
"C981","SMD_0805_CAPC2012X145N","1141.732mil","1708.661mil","1141.732mil","1708.661mil","1141.732mil","1673.228mil","T","90.00","22uF"
